chr	starts	end	DAY0	DAY4	DIFF	label
chr1	158900000	159000000	-0.000314082902	0.005314686215	0.005628769117	chr1 158900000 159000000
chr1	164200000	164300000	-0.004486466375	0.006694377206	0.011180843581	chr1 164200000 164300000
chr1	164300000	164400000	-0.004486466375	0.006694377206	0.011180843581	chr1 164300000 164400000
chr1	164400000	164500000	-0.004486466375	0.006694377206	0.011180843581	chr1 164400000 164500000
chr1	164500000	164600000	-0.004486466375	0.006694377206	0.011180843581	chr1 164500000 164600000
chr1	164600000	164700000	-0.004486466375	0.006694377206	0.011180843581	chr1 164600000 164700000
chr1	164700000	164800000	-0.004486466375	0.006694377206	0.011180843581	chr1 164700000 164800000
chr1	164800000	164900000	-0.004486466375	0.006694377206	0.011180843581	chr1 164800000 164900000
chr1	164900000	165000000	-0.004486466375	0.006694377206	0.011180843581	chr1 164900000 165000000
chr1	165000000	165100000	-0.004486466375	0.006694377206	0.011180843581	chr1 165000000 165100000
chr1	165100000	165200000	-0.004486466375	0.006694377206	0.011180843581	chr1 165100000 165200000
chr1	182100000	182200000	-0.001791152665	0.005624677011	0.007415829676	chr1 182100000 182200000
chr1	182700000	182800000	-0.000392002494	0.003238262871	0.003630265365	chr1 182700000 182800000
chr10	3100000	3200000	-0.01889867071	0.01231185222	0.03121052293	chr10 3100000 3200000
chr10	3200000	3300000	-0.01889867071	0.01231185222	0.03121052293	chr10 3200000 3300000
chr10	3300000	3400000	-0.01889867071	0.01231185222	0.03121052293	chr10 3300000 3400000
chr10	3400000	3500000	-0.01889867071	0.01231185222	0.03121052293	chr10 3400000 3500000
chr10	3500000	3600000	-0.01889867071	0.01231185222	0.03121052293	chr10 3500000 3600000
chr10	3600000	3700000	-0.01889867071	0.01231185222	0.03121052293	chr10 3600000 3700000
chr10	3700000	3800000	-0.01889867071	0.01231185222	0.03121052293	chr10 3700000 3800000
chr10	3800000	3900000	-0.01889867071	0.01231185222	0.03121052293	chr10 3800000 3900000
chr10	3900000	4000000	-0.01889867071	0.01231185222	0.03121052293	chr10 3900000 4000000
chr10	5300000	5400000	-0.006832180434	0.009703579964	0.016535760398	chr10 5300000 5400000
chr10	5400000	5500000	-0.006832180434	0.009703579964	0.016535760398	chr10 5400000 5500000
chr10	5500000	5600000	-0.006832180434	0.009703579964	0.016535760398	chr10 5500000 5600000
chr10	5600000	5700000	-0.006832180434	0.009703579964	0.016535760398	chr10 5600000 5700000
chr10	5700000	5800000	-0.006832180434	0.009703579964	0.016535760398	chr10 5700000 5800000
chr10	5900000	6000000	-0.006635153085	0.01377687649	0.020412029575	chr10 5900000 6000000
chr10	6000000	6100000	-0.006635153085	0.01377687649	0.020412029575	chr10 6000000 6100000
chr10	6100000	6200000	-0.006635153085	0.01377687649	0.020412029575	chr10 6100000 6200000
chr10	6200000	6300000	-0.006635153085	0.01377687649	0.020412029575	chr10 6200000 6300000
chr10	6300000	6400000	-0.006635153085	0.01377687649	0.020412029575	chr10 6300000 6400000
chr10	6400000	6500000	-0.006635153085	0.01377687649	0.020412029575	chr10 6400000 6500000
chr10	6500000	6600000	-0.006635153085	0.01377687649	0.020412029575	chr10 6500000 6600000
chr10	6600000	6700000	-0.006635153085	0.01377687649	0.020412029575	chr10 6600000 6700000
chr10	6700000	6800000	-0.006635153085	0.01377687649	0.020412029575	chr10 6700000 6800000
chr10	6800000	6900000	-0.006635153085	0.01377687649	0.020412029575	chr10 6800000 6900000
chr10	8900000	9000000	-0.01997530961	0.01762360051	0.03759891012	chr10 8900000 9000000
chr10	9000000	9100000	-0.01997530961	0.01762360051	0.03759891012	chr10 9000000 9100000
chr10	9100000	9200000	-0.01997530961	0.01762360051	0.03759891012	chr10 9100000 9200000
chr10	9200000	9300000	-0.01997530961	0.01762360051	0.03759891012	chr10 9200000 9300000
chr10	9300000	9400000	-0.01997530961	0.01762360051	0.03759891012	chr10 9300000 9400000
chr10	9400000	9500000	-0.01997530961	0.01762360051	0.03759891012	chr10 9400000 9500000
chr10	9500000	9600000	-0.01997530961	0.01762360051	0.03759891012	chr10 9500000 9600000
chr10	9600000	9700000	-0.01997530961	0.01762360051	0.03759891012	chr10 9600000 9700000
chr10	9700000	9800000	-0.01997530961	0.01762360051	0.03759891012	chr10 9700000 9800000
chr10	9800000	9900000	-0.01997530961	0.01762360051	0.03759891012	chr10 9800000 9900000
chr10	9900000	10000000	-0.01997530961	0.01762360051	0.03759891012	chr10 9900000 10000000
chr10	10000000	10100000	-0.01997530961	0.01762360051	0.03759891012	chr10 10000000 10100000
chr10	10100000	10200000	-0.01997530961	0.01762360051	0.03759891012	chr10 10100000 10200000
chr10	10200000	10300000	-0.01997530961	0.01762360051	0.03759891012	chr10 10200000 10300000
chr10	10300000	10400000	-0.01997530961	0.01762360051	0.03759891012	chr10 10300000 10400000
chr10	10400000	10500000	-0.01997530961	0.01762360051	0.03759891012	chr10 10400000 10500000
chr10	10500000	10600000	-0.01997530961	0.01762360051	0.03759891012	chr10 10500000 10600000
chr10	10600000	10700000	-0.01997530961	0.01762360051	0.03759891012	chr10 10600000 10700000
chr10	10700000	10800000	-0.01997530961	0.01762360051	0.03759891012	chr10 10700000 10800000
chr10	10800000	10900000	-0.01997530961	0.01762360051	0.03759891012	chr10 10800000 10900000
chr10	10900000	11000000	-0.01997530961	0.01762360051	0.03759891012	chr10 10900000 11000000
chr10	11000000	11100000	-0.01997530961	0.01762360051	0.03759891012	chr10 11000000 11100000
chr10	11100000	11200000	-0.01997530961	0.01762360051	0.03759891012	chr10 11100000 11200000
chr10	11200000	11300000	-0.01997530961	0.01762360051	0.03759891012	chr10 11200000 11300000
chr10	11300000	11400000	-0.01997530961	0.01762360051	0.03759891012	chr10 11300000 11400000
chr10	11400000	11500000	-0.01997530961	0.01762360051	0.03759891012	chr10 11400000 11500000
chr10	11500000	11600000	-0.01997530961	0.01762360051	0.03759891012	chr10 11500000 11600000
chr10	11600000	11700000	-0.01997530961	0.01762360051	0.03759891012	chr10 11600000 11700000
chr10	11700000	11800000	-0.01997530961	0.01762360051	0.03759891012	chr10 11700000 11800000
chr10	11800000	11900000	-0.01997530961	0.01762360051	0.03759891012	chr10 11800000 11900000
chr10	11900000	12000000	-0.01997530961	0.01762360051	0.03759891012	chr10 11900000 12000000
chr10	12000000	12100000	-0.01997530961	0.01762360051	0.03759891012	chr10 12000000 12100000
chr10	12100000	12200000	-0.01997530961	0.01762360051	0.03759891012	chr10 12100000 12200000
chr10	12200000	12300000	-0.01997530961	0.01762360051	0.03759891012	chr10 12200000 12300000
chr10	12300000	12400000	-0.01997530961	0.01762360051	0.03759891012	chr10 12300000 12400000
chr10	12400000	12500000	-0.01997530961	0.01762360051	0.03759891012	chr10 12400000 12500000
chr10	12500000	12600000	-0.01997530961	0.01762360051	0.03759891012	chr10 12500000 12600000
chr10	13300000	13400000	-0.000863254604	0.004022473571	0.004885728175	chr10 13300000 13400000
chr10	13600000	13700000	-0.004199556078	0.01282683216	0.017026388238	chr10 13600000 13700000
chr10	13700000	13800000	-0.004199556078	0.01282683216	0.017026388238	chr10 13700000 13800000
chr10	13800000	13900000	-0.004199556078	0.01282683216	0.017026388238	chr10 13800000 13900000
chr10	14100000	14200000	-0.003223212167	0.01142271602	0.014645928187	chr10 14100000 14200000
chr10	14200000	14300000	-0.003223212167	0.01142271602	0.014645928187	chr10 14200000 14300000
chr10	14800000	14900000	-0.001241207048	0.01341948677	0.014660693818	chr10 14800000 14900000
chr10	14900000	15000000	-0.001241207048	0.01341948677	0.014660693818	chr10 14900000 15000000
chr10	15000000	15100000	-0.001241207048	0.01341948677	0.014660693818	chr10 15000000 15100000
chr10	18600000	18700000	-0.01156996702	0.01105236708	0.0226223341	chr10 18600000 18700000
chr10	18700000	18800000	-0.01156996702	0.01105236708	0.0226223341	chr10 18700000 18800000
chr10	18800000	18900000	-0.01156996702	0.01105236708	0.0226223341	chr10 18800000 18900000
chr10	19100000	19200000	-0.01786154506	0.01440927925	0.03227082431	chr10 19100000 19200000
chr10	19200000	19300000	-0.01786154506	0.01440927925	0.03227082431	chr10 19200000 19300000
chr10	19300000	19400000	-0.01786154506	0.01440927925	0.03227082431	chr10 19300000 19400000
chr10	19400000	19500000	-0.01786154506	0.01440927925	0.03227082431	chr10 19400000 19500000
chr10	19500000	19600000	-0.01786154506	0.01440927925	0.03227082431	chr10 19500000 19600000
chr10	19600000	19700000	-0.01786154506	0.01440927925	0.03227082431	chr10 19600000 19700000
chr10	19700000	19800000	-0.01786154506	0.01440927925	0.03227082431	chr10 19700000 19800000
chr10	19800000	19900000	-0.01786154506	0.01440927925	0.03227082431	chr10 19800000 19900000
chr10	19900000	20000000	-0.01786154506	0.01440927925	0.03227082431	chr10 19900000 20000000
chr10	20000000	20100000	-0.01786154506	0.01440927925	0.03227082431	chr10 20000000 20100000
chr10	20100000	20200000	-0.01786154506	0.01440927925	0.03227082431	chr10 20100000 20200000
chr10	20200000	20300000	-0.01786154506	0.01440927925	0.03227082431	chr10 20200000 20300000
chr10	20300000	20400000	-0.01786154506	0.01440927925	0.03227082431	chr10 20300000 20400000
chr10	20400000	20500000	-0.01786154506	0.01440927925	0.03227082431	chr10 20400000 20500000
chr10	20500000	20600000	-0.01786154506	0.01440927925	0.03227082431	chr10 20500000 20600000
chr10	20600000	20700000	-0.01786154506	0.01440927925	0.03227082431	chr10 20600000 20700000
chr10	20700000	20800000	-0.01786154506	0.01440927925	0.03227082431	chr10 20700000 20800000
chr10	20800000	20900000	-0.01786154506	0.01440927925	0.03227082431	chr10 20800000 20900000
chr10	20900000	21000000	-0.01786154506	0.01440927925	0.03227082431	chr10 20900000 21000000
chr10	21000000	21100000	-0.01786154506	0.01440927925	0.03227082431	chr10 21000000 21100000
chr10	21100000	21200000	-0.01786154506	0.01440927925	0.03227082431	chr10 21100000 21200000
chr10	21200000	21300000	-0.01786154506	0.01440927925	0.03227082431	chr10 21200000 21300000
chr10	21300000	21400000	-0.01786154506	0.01440927925	0.03227082431	chr10 21300000 21400000
chr10	22000000	22100000	-0.01765190426	0.01573283537	0.03338473963	chr10 22000000 22100000
chr10	22100000	22200000	-0.01765190426	0.01573283537	0.03338473963	chr10 22100000 22200000
chr10	22200000	22300000	-0.01765190426	0.01573283537	0.03338473963	chr10 22200000 22300000
chr10	22300000	22400000	-0.01765190426	0.01573283537	0.03338473963	chr10 22300000 22400000
chr10	22400000	22500000	-0.01765190426	0.01573283537	0.03338473963	chr10 22400000 22500000
chr10	22500000	22600000	-0.01765190426	0.01573283537	0.03338473963	chr10 22500000 22600000
chr10	22600000	22700000	-0.01765190426	0.01573283537	0.03338473963	chr10 22600000 22700000
chr10	22700000	22800000	-0.01765190426	0.01573283537	0.03338473963	chr10 22700000 22800000
chr10	22800000	22900000	-0.01765190426	0.01573283537	0.03338473963	chr10 22800000 22900000
chr10	22900000	23000000	-0.01765190426	0.01573283537	0.03338473963	chr10 22900000 23000000
chr10	23000000	23100000	-0.01765190426	0.01573283537	0.03338473963	chr10 23000000 23100000
chr10	23800000	23900000	-0.01338952681	0.01093634632	0.02432587313	chr10 23800000 23900000
chr10	23900000	24000000	-0.01338952681	0.01093634632	0.02432587313	chr10 23900000 24000000
chr10	24000000	24100000	-0.01338952681	0.01093634632	0.02432587313	chr10 24000000 24100000
chr10	24100000	24200000	-0.01338952681	0.01093634632	0.02432587313	chr10 24100000 24200000
chr10	25800000	25900000	-0.02076166441	0.003744036958	0.024505701368	chr10 25800000 25900000
chr10	25900000	26000000	-0.02076166441	0.003744036958	0.024505701368	chr10 25900000 26000000
chr10	26000000	26100000	-0.02076166441	0.003744036958	0.024505701368	chr10 26000000 26100000
chr10	26100000	26200000	-0.02076166441	0.003744036958	0.024505701368	chr10 26100000 26200000
chr10	26400000	26500000	-0.02076166441	0.002007246496	0.022768910906	chr10 26400000 26500000
chr10	26900000	27000000	-0.02076166441	0.02276715005	0.04352881446	chr10 26900000 27000000
chr10	27000000	27100000	-0.02076166441	0.02276715005	0.04352881446	chr10 27000000 27100000
chr10	27100000	27200000	-0.02076166441	0.02276715005	0.04352881446	chr10 27100000 27200000
chr10	27200000	27300000	-0.02076166441	0.02276715005	0.04352881446	chr10 27200000 27300000
chr10	27300000	27400000	-0.02076166441	0.02276715005	0.04352881446	chr10 27300000 27400000
chr10	27400000	27500000	-0.02076166441	0.02276715005	0.04352881446	chr10 27400000 27500000
chr10	27500000	27600000	-0.02076166441	0.02276715005	0.04352881446	chr10 27500000 27600000
chr10	27600000	27700000	-0.02076166441	0.02276715005	0.04352881446	chr10 27600000 27700000
chr10	27700000	27800000	-0.02076166441	0.02276715005	0.04352881446	chr10 27700000 27800000
chr10	27800000	27900000	-0.02076166441	0.02276715005	0.04352881446	chr10 27800000 27900000
chr10	27900000	28000000	-0.02076166441	0.02276715005	0.04352881446	chr10 27900000 28000000
chr10	28000000	28100000	-0.02076166441	0.02276715005	0.04352881446	chr10 28000000 28100000
chr10	28100000	28200000	-0.02076166441	0.02276715005	0.04352881446	chr10 28100000 28200000
chr10	28200000	28300000	-0.02076166441	0.02276715005	0.04352881446	chr10 28200000 28300000
chr10	28300000	28400000	-0.02076166441	0.02276715005	0.04352881446	chr10 28300000 28400000
chr10	28400000	28500000	-0.02076166441	0.02276715005	0.04352881446	chr10 28400000 28500000
chr10	28500000	28600000	-0.02076166441	0.02276715005	0.04352881446	chr10 28500000 28600000
chr10	28600000	28700000	-0.02076166441	0.02276715005	0.04352881446	chr10 28600000 28700000
chr10	28700000	28800000	-0.02076166441	0.02276715005	0.04352881446	chr10 28700000 28800000
chr10	28800000	28900000	-0.02076166441	0.02276715005	0.04352881446	chr10 28800000 28900000
chr10	28900000	29000000	-0.02076166441	0.02276715005	0.04352881446	chr10 28900000 29000000
chr10	29000000	29100000	-0.02076166441	0.02276715005	0.04352881446	chr10 29000000 29100000
chr10	29100000	29200000	-0.02076166441	0.02276715005	0.04352881446	chr10 29100000 29200000
chr10	29200000	29300000	-0.02076166441	0.02276715005	0.04352881446	chr10 29200000 29300000
chr10	29300000	29400000	-0.02076166441	0.02276715005	0.04352881446	chr10 29300000 29400000
chr10	29400000	29500000	-0.02076166441	0.02276715005	0.04352881446	chr10 29400000 29500000
chr10	29500000	29600000	-0.02076166441	0.02276715005	0.04352881446	chr10 29500000 29600000
chr10	29600000	29700000	-0.02076166441	0.02276715005	0.04352881446	chr10 29600000 29700000
chr10	29700000	29800000	-0.02076166441	0.02276715005	0.04352881446	chr10 29700000 29800000
chr10	29800000	29900000	-0.02076166441	0.02276715005	0.04352881446	chr10 29800000 29900000
chr10	29900000	30000000	-0.02076166441	0.02276715005	0.04352881446	chr10 29900000 30000000
chr10	30000000	30100000	-0.02076166441	0.02276715005	0.04352881446	chr10 30000000 30100000
chr10	30100000	30200000	-0.02076166441	0.02276715005	0.04352881446	chr10 30100000 30200000
chr10	30200000	30300000	-0.02076166441	0.02276715005	0.04352881446	chr10 30200000 30300000
chr10	30300000	30400000	-0.02076166441	0.02276715005	0.04352881446	chr10 30300000 30400000
chr10	30400000	30500000	-0.02076166441	0.02276715005	0.04352881446	chr10 30400000 30500000
chr10	30500000	30600000	-0.02076166441	0.02276715005	0.04352881446	chr10 30500000 30600000
chr10	30600000	30700000	-0.02076166441	0.02276715005	0.04352881446	chr10 30600000 30700000
chr10	30700000	30800000	-0.02076166441	0.02276715005	0.04352881446	chr10 30700000 30800000
chr10	30800000	30900000	-0.02076166441	0.02276715005	0.04352881446	chr10 30800000 30900000
chr10	30900000	31000000	-0.02076166441	0.02276715005	0.04352881446	chr10 30900000 31000000
chr10	31000000	31100000	-0.02076166441	0.02276715005	0.04352881446	chr10 31000000 31100000
chr10	31100000	31200000	-0.02076166441	0.02276715005	0.04352881446	chr10 31100000 31200000
chr10	31200000	31300000	-0.02076166441	0.02276715005	0.04352881446	chr10 31200000 31300000
chr10	31300000	31400000	-0.02076166441	0.02276715005	0.04352881446	chr10 31300000 31400000
chr10	31400000	31500000	-0.02076166441	0.02276715005	0.04352881446	chr10 31400000 31500000
chr10	31500000	31600000	-0.02076166441	0.02276715005	0.04352881446	chr10 31500000 31600000
chr10	31600000	31700000	-0.02076166441	0.02276715005	0.04352881446	chr10 31600000 31700000
chr10	31700000	31800000	-0.02076166441	0.02276715005	0.04352881446	chr10 31700000 31800000
chr10	31800000	31900000	-0.02076166441	0.02276715005	0.04352881446	chr10 31800000 31900000
chr10	31900000	32000000	-0.02076166441	0.02276715005	0.04352881446	chr10 31900000 32000000
chr10	32000000	32100000	-0.02076166441	0.02276715005	0.04352881446	chr10 32000000 32100000
chr10	32100000	32200000	-0.02076166441	0.02276715005	0.04352881446	chr10 32100000 32200000
chr10	32200000	32300000	-0.02076166441	0.02276715005	0.04352881446	chr10 32200000 32300000
chr10	32300000	32400000	-0.02076166441	0.02276715005	0.04352881446	chr10 32300000 32400000
chr10	32400000	32500000	-0.02076166441	0.02276715005	0.04352881446	chr10 32400000 32500000
chr10	32500000	32600000	-0.02076166441	0.02276715005	0.04352881446	chr10 32500000 32600000
chr10	32600000	32700000	-0.02076166441	0.02276715005	0.04352881446	chr10 32600000 32700000
chr10	32700000	32800000	-0.02076166441	0.02276715005	0.04352881446	chr10 32700000 32800000
chr10	32800000	32900000	-0.02076166441	0.02276715005	0.04352881446	chr10 32800000 32900000
chr10	32900000	33000000	-0.02076166441	0.02276715005	0.04352881446	chr10 32900000 33000000
chr10	33000000	33100000	-0.02076166441	0.02276715005	0.04352881446	chr10 33000000 33100000
chr10	33100000	33200000	-0.02076166441	0.02276715005	0.04352881446	chr10 33100000 33200000
chr10	33200000	33300000	-0.02076166441	0.02276715005	0.04352881446	chr10 33200000 33300000
chr10	33300000	33400000	-0.02076166441	0.02276715005	0.04352881446	chr10 33300000 33400000
chr10	33400000	33500000	-0.02076166441	0.02276715005	0.04352881446	chr10 33400000 33500000
chr10	33500000	33600000	-0.02076166441	0.02276715005	0.04352881446	chr10 33500000 33600000
chr10	33600000	33700000	-0.02076166441	0.02276715005	0.04352881446	chr10 33600000 33700000
chr10	33700000	33800000	-0.02076166441	0.02276715005	0.04352881446	chr10 33700000 33800000
chr10	33800000	33900000	-0.02076166441	0.02276715005	0.04352881446	chr10 33800000 33900000
chr10	33900000	34000000	-0.02076166441	0.02276715005	0.04352881446	chr10 33900000 34000000
chr10	34300000	34400000	-0.02733896354	0.02825345089	0.05559241443	chr10 34300000 34400000
chr10	34400000	34500000	-0.02733896354	0.02825345089	0.05559241443	chr10 34400000 34500000
chr10	34500000	34600000	-0.02733896354	0.02825345089	0.05559241443	chr10 34500000 34600000
chr10	34600000	34700000	-0.02733896354	0.02825345089	0.05559241443	chr10 34600000 34700000
chr10	34700000	34800000	-0.02733896354	0.02825345089	0.05559241443	chr10 34700000 34800000
chr10	34800000	34900000	-0.02733896354	0.02825345089	0.05559241443	chr10 34800000 34900000
chr10	34900000	35000000	-0.02733896354	0.02825345089	0.05559241443	chr10 34900000 35000000
chr10	35000000	35100000	-0.02733896354	0.02825345089	0.05559241443	chr10 35000000 35100000
chr10	35100000	35200000	-0.02733896354	0.02825345089	0.05559241443	chr10 35100000 35200000
chr10	35200000	35300000	-0.02733896354	0.02825345089	0.05559241443	chr10 35200000 35300000
chr10	35300000	35400000	-0.02733896354	0.02825345089	0.05559241443	chr10 35300000 35400000
chr10	35400000	35500000	-0.02733896354	0.02825345089	0.05559241443	chr10 35400000 35500000
chr10	35500000	35600000	-0.02733896354	0.02825345089	0.05559241443	chr10 35500000 35600000
chr10	35600000	35700000	-0.02733896354	0.02825345089	0.05559241443	chr10 35600000 35700000
chr10	35700000	35800000	-0.02733896354	0.02825345089	0.05559241443	chr10 35700000 35800000
chr10	35800000	35900000	-0.02733896354	0.02825345089	0.05559241443	chr10 35800000 35900000
chr10	35900000	36000000	-0.02733896354	0.02825345089	0.05559241443	chr10 35900000 36000000
chr10	36000000	36100000	-0.02733896354	0.02825345089	0.05559241443	chr10 36000000 36100000
chr10	36100000	36200000	-0.02733896354	0.02825345089	0.05559241443	chr10 36100000 36200000
chr10	36200000	36300000	-0.02733896354	0.02825345089	0.05559241443	chr10 36200000 36300000
chr10	36300000	36400000	-0.02733896354	0.02825345089	0.05559241443	chr10 36300000 36400000
chr10	36400000	36500000	-0.02733896354	0.02825345089	0.05559241443	chr10 36400000 36500000
chr10	36500000	36600000	-0.02733896354	0.02825345089	0.05559241443	chr10 36500000 36600000
chr10	36600000	36700000	-0.02733896354	0.02825345089	0.05559241443	chr10 36600000 36700000
chr10	36700000	36800000	-0.02733896354	0.02825345089	0.05559241443	chr10 36700000 36800000
chr10	36800000	36900000	-0.02733896354	0.02825345089	0.05559241443	chr10 36800000 36900000
chr10	43600000	43700000	-0.01245369979	0.01080870223	0.02326240202	chr10 43600000 43700000
chr10	43700000	43800000	-0.01245369979	0.01080870223	0.02326240202	chr10 43700000 43800000
chr10	43800000	43900000	-0.01245369979	0.01080870223	0.02326240202	chr10 43800000 43900000
chr10	44200000	44300000	-0.03589402889	0.03591932443	0.07181335332	chr10 44200000 44300000
chr10	44300000	44400000	-0.03589402889	0.03591932443	0.07181335332	chr10 44300000 44400000
chr10	44400000	44500000	-0.03589402889	0.03591932443	0.07181335332	chr10 44400000 44500000
chr10	44500000	44600000	-0.03589402889	0.03591932443	0.07181335332	chr10 44500000 44600000
chr10	44600000	44700000	-0.03589402889	0.03591932443	0.07181335332	chr10 44600000 44700000
chr10	44700000	44800000	-0.03589402889	0.03591932443	0.07181335332	chr10 44700000 44800000
chr10	44800000	44900000	-0.03589402889	0.03591932443	0.07181335332	chr10 44800000 44900000
chr10	44900000	45000000	-0.03589402889	0.03591932443	0.07181335332	chr10 44900000 45000000
chr10	45000000	45100000	-0.03589402889	0.03591932443	0.07181335332	chr10 45000000 45100000
chr10	45100000	45200000	-0.03589402889	0.03591932443	0.07181335332	chr10 45100000 45200000
chr10	45200000	45300000	-0.03589402889	0.03591932443	0.07181335332	chr10 45200000 45300000
chr10	45300000	45400000	-0.03589402889	0.03591932443	0.07181335332	chr10 45300000 45400000
chr10	45400000	45500000	-0.03589402889	0.03591932443	0.07181335332	chr10 45400000 45500000
chr10	45500000	45600000	-0.03589402889	0.03591932443	0.07181335332	chr10 45500000 45600000
chr10	45600000	45700000	-0.03589402889	0.03591932443	0.07181335332	chr10 45600000 45700000
chr10	45700000	45800000	-0.03589402889	0.03591932443	0.07181335332	chr10 45700000 45800000
chr10	45800000	45900000	-0.03589402889	0.03591932443	0.07181335332	chr10 45800000 45900000
chr10	45900000	46000000	-0.03589402889	0.03591932443	0.07181335332	chr10 45900000 46000000
chr10	46000000	46100000	-0.03589402889	0.03591932443	0.07181335332	chr10 46000000 46100000
chr10	46100000	46200000	-0.03589402889	0.03591932443	0.07181335332	chr10 46100000 46200000
chr10	46200000	46300000	-0.03589402889	0.03591932443	0.07181335332	chr10 46200000 46300000
chr10	46300000	46400000	-0.03589402889	0.03591932443	0.07181335332	chr10 46300000 46400000
chr10	46400000	46500000	-0.03589402889	0.03591932443	0.07181335332	chr10 46400000 46500000
chr10	46500000	46600000	-0.03589402889	0.03591932443	0.07181335332	chr10 46500000 46600000
chr10	46600000	46700000	-0.03589402889	0.03591932443	0.07181335332	chr10 46600000 46700000
chr10	46700000	46800000	-0.03589402889	0.03591932443	0.07181335332	chr10 46700000 46800000
chr10	46800000	46900000	-0.03589402889	0.03591932443	0.07181335332	chr10 46800000 46900000
chr10	46900000	47000000	-0.03589402889	0.03591932443	0.07181335332	chr10 46900000 47000000
chr10	47000000	47100000	-0.03589402889	0.03591932443	0.07181335332	chr10 47000000 47100000
chr10	47100000	47200000	-0.03589402889	0.03591932443	0.07181335332	chr10 47100000 47200000
chr10	47200000	47300000	-0.03589402889	0.03591932443	0.07181335332	chr10 47200000 47300000
chr10	47300000	47400000	-0.03589402889	0.03591932443	0.07181335332	chr10 47300000 47400000
chr10	47400000	47500000	-0.03589402889	0.03591932443	0.07181335332	chr10 47400000 47500000
chr10	47500000	47600000	-0.03589402889	0.03591932443	0.07181335332	chr10 47500000 47600000
chr10	47600000	47700000	-0.03589402889	0.03591932443	0.07181335332	chr10 47600000 47700000
chr10	47700000	47800000	-0.03589402889	0.03591932443	0.07181335332	chr10 47700000 47800000
chr10	47800000	47900000	-0.03589402889	0.03591932443	0.07181335332	chr10 47800000 47900000
chr10	47900000	48000000	-0.03589402889	0.03591932443	0.07181335332	chr10 47900000 48000000
chr10	48000000	48100000	-0.03589402889	0.03591932443	0.07181335332	chr10 48000000 48100000
chr10	48100000	48200000	-0.03589402889	0.03591932443	0.07181335332	chr10 48100000 48200000
chr10	48200000	48300000	-0.03589402889	0.03591932443	0.07181335332	chr10 48200000 48300000
chr10	48300000	48400000	-0.03589402889	0.03591932443	0.07181335332	chr10 48300000 48400000
chr10	48400000	48500000	-0.03589402889	0.03591932443	0.07181335332	chr10 48400000 48500000
chr10	48500000	48600000	-0.03589402889	0.03591932443	0.07181335332	chr10 48500000 48600000
chr10	48600000	48700000	-0.03589402889	0.03591932443	0.07181335332	chr10 48600000 48700000
chr10	48700000	48800000	-0.03589402889	0.03591932443	0.07181335332	chr10 48700000 48800000
chr10	48800000	48900000	-0.03589402889	0.03591932443	0.07181335332	chr10 48800000 48900000
chr10	48900000	49000000	-0.03589402889	0.03591932443	0.07181335332	chr10 48900000 49000000
chr10	49000000	49100000	-0.03589402889	0.03591932443	0.07181335332	chr10 49000000 49100000
chr10	49100000	49200000	-0.03589402889	0.03591932443	0.07181335332	chr10 49100000 49200000
chr10	49200000	49300000	-0.03589402889	0.03591932443	0.07181335332	chr10 49200000 49300000
chr10	49300000	49400000	-0.03589402889	0.03591932443	0.07181335332	chr10 49300000 49400000
chr10	49400000	49500000	-0.03589402889	0.03591932443	0.07181335332	chr10 49400000 49500000
chr10	49500000	49600000	-0.03589402889	0.03591932443	0.07181335332	chr10 49500000 49600000
chr10	49600000	49700000	-0.03589402889	0.03591932443	0.07181335332	chr10 49600000 49700000
chr10	49700000	49800000	-0.03589402889	0.03591932443	0.07181335332	chr10 49700000 49800000
chr10	49800000	49900000	-0.03589402889	0.03591932443	0.07181335332	chr10 49800000 49900000
chr10	49900000	50000000	-0.03589402889	0.03591932443	0.07181335332	chr10 49900000 50000000
chr10	50000000	50100000	-0.03589402889	0.03591932443	0.07181335332	chr10 50000000 50100000
chr10	50100000	50200000	-0.03589402889	0.03591932443	0.07181335332	chr10 50100000 50200000
chr10	50200000	50300000	-0.03589402889	0.03591932443	0.07181335332	chr10 50200000 50300000
chr10	50300000	50400000	-0.03589402889	0.03591932443	0.07181335332	chr10 50300000 50400000
chr10	50400000	50500000	-0.03589402889	0.03591932443	0.07181335332	chr10 50400000 50500000
chr10	50500000	50600000	-0.03589402889	0.03591932443	0.07181335332	chr10 50500000 50600000
chr10	50600000	50700000	-0.03589402889	0.03591932443	0.07181335332	chr10 50600000 50700000
chr10	50700000	50800000	-0.03589402889	0.03591932443	0.07181335332	chr10 50700000 50800000
chr10	50800000	50900000	-0.03589402889	0.03591932443	0.07181335332	chr10 50800000 50900000
chr10	50900000	51000000	-0.03589402889	0.03591932443	0.07181335332	chr10 50900000 51000000
chr10	51000000	51100000	-0.03589402889	0.03591932443	0.07181335332	chr10 51000000 51100000
chr10	51100000	51200000	-0.03589402889	0.03591932443	0.07181335332	chr10 51100000 51200000
chr10	51200000	51300000	-0.03589402889	0.03591932443	0.07181335332	chr10 51200000 51300000
chr10	51300000	51400000	-0.03589402889	0.03591932443	0.07181335332	chr10 51300000 51400000
chr10	51400000	51500000	-0.03589402889	0.03591932443	0.07181335332	chr10 51400000 51500000
chr10	51500000	51600000	-0.03589402889	0.03591932443	0.07181335332	chr10 51500000 51600000
