V1	V2	V3	gene	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	log2FoldChange	padj	cate	ABsignalDIST	H3K27acFC	H3K4me1FC	H3K4me3FC	HistoneFC	HistoneD0	HistoneD4	HistoneStatus	ABStatus	Epi
chr15	35370160	35372160	Vps13b	promoter	chr15 35370160 35372160 Vps13b	chr15	34500000	36100000	0.007206311125	-0.01003540517	chr15 34500000 36100000	238	393.5625	317.5625	401.5	363.6875	320	AtoB	-0.00208638581669865	0.974894183184024	STEADY	-0.017241716295	1.65362394957983	1.26431804762842	0.879876267399897	1.26593942153605	316.375	370.875	active	towardB	active_towardB
chr15	35937246	35939246	Cox6c	promoter	chr15 35937246 35939246 Cox6c	chr15	34500000	36100000	0.007206311125	-0.01003540517	chr15 34500000 36100000	238	393.5625	317.5625	401.5	363.6875	320	AtoB	0.304105121454452	0.00000000000000631026965437085	STEADY	-0.017241716295	1.65362394957983	1.26431804762842	0.879876267399897	1.26593942153605	316.375	370.875	active	towardB	active_towardB
chr15	36282147	36284147	Rnf19a	promoter	chr15 36282147 36284147 Rnf19a	chr15	36200000	37000000	-0.004077792986	0.004563148498	chr15 36200000 37000000	259	419.5	393.875	474	388.5	311.125	BtoA	1.28018239994072	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000362043967444997	UP	0.008640941484	1.61969111969112	1.20342748333862	0.800836550836551	1.20798505128876	357.458333333333	429.125	active	towardA	active_towardA
chr15	36495820	36497820	Ankrd46	promoter	chr15 36495820 36497820 Ankrd46	chr15	36200000	37000000	-0.004077792986	0.004563148498	chr15 36200000 37000000	259	419.5	393.875	474	388.5	311.125	BtoA	0.306322175365591	0.00000000000057424093760405	STEADY	0.008640941484	1.61969111969112	1.20342748333862	0.800836550836551	1.20798505128876	357.458333333333	429.125	active	towardA	active_towardA
chr15	36554573	36556573	Snx31	promoter	chr15 36554573 36556573 Snx31	chr15	36200000	37000000	-0.004077792986	0.004563148498	chr15 36200000 37000000	259	419.5	393.875	474	388.5	311.125	BtoA	-2.01612347495844	0.451081326731746	STEADY	0.008640941484	1.61969111969112	1.20342748333862	0.800836550836551	1.20798505128876	357.458333333333	429.125	active	towardA	active_towardA
chr15	36608668	36610668	Pabpc1	promoter	chr15 36608668 36610668 Pabpc1	chr15	36200000	37000000	-0.004077792986	0.004563148498	chr15 36200000 37000000	259	419.5	393.875	474	388.5	311.125	BtoA	-0.438598521892748	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000968820662327041	STEADY	0.008640941484	1.61969111969112	1.20342748333862	0.800836550836551	1.20798505128876	357.458333333333	429.125	active	towardA	active_towardA
chr15	36795929	36797929	Ywhaz	promoter	chr15 36795929 36797929 Ywhaz	chr15	36200000	37000000	-0.004077792986	0.004563148498	chr15 36200000 37000000	259	419.5	393.875	474	388.5	311.125	BtoA	-0.129981715111151	0.00000400500747665512	STEADY	0.008640941484	1.61969111969112	1.20342748333862	0.800836550836551	1.20798505128876	357.458333333333	429.125	active	towardA	active_towardA
chr15	36884400	36886400	Ywhaz	enhancer	chr15 36884400 36886400 Ywhaz	chr15	36200000	37000000	-0.004077792986	0.004563148498	chr15 36200000 37000000	259	419.5	393.875	474	388.5	311.125	BtoA	-0.129981715111151	0.00000400500747665512	STEADY	0.008640941484	1.61969111969112	1.20342748333862	0.800836550836551	1.20798505128876	357.458333333333	429.125	active	towardA	active_towardA
chr15	36899200	36902200	Zfp706	enhancer	chr15 36899200 36902200 Zfp706	chr15	36200000	37000000	-0.004077792986	0.004563148498	chr15 36200000 37000000	259	419.5	393.875	474	388.5	311.125	BtoA	-0.489034283854612	0.0000000283973529382434	STEADY	0.008640941484	1.61969111969112	1.20342748333862	0.800836550836551	1.20798505128876	357.458333333333	429.125	active	towardA	active_towardA
chr15	36959400	36961400	Zfp706	enhancer	chr15 36959400 36961400 Zfp706	chr15	36200000	37000000	-0.004077792986	0.004563148498	chr15 36200000 37000000	259	419.5	393.875	474	388.5	311.125	BtoA	-0.489034283854612	0.0000000283973529382434	STEADY	0.008640941484	1.61969111969112	1.20342748333862	0.800836550836551	1.20798505128876	357.458333333333	429.125	active	towardA	active_towardA
chr15	36973100	36975100	Zfp706	enhancer	chr15 36973100 36975100 Zfp706	chr15	36200000	37000000	-0.004077792986	0.004563148498	chr15 36200000 37000000	259	419.5	393.875	474	388.5	311.125	BtoA	-0.489034283854612	0.0000000283973529382434	STEADY	0.008640941484	1.61969111969112	1.20342748333862	0.800836550836551	1.20798505128876	357.458333333333	429.125	active	towardA	active_towardA
chr15	37006773	37008773	Zfp706	promoter	chr15 37006773 37008773 Zfp706	chr15	37000000	37900000	0.02069212062	-0.02516734387	chr15 37000000 37900000	218.666666666667	289.333333333333	274.222222222222	330	355.444444444444	296	AtoB	-0.489034283854612	0.0000000283973529382434	STEADY	-0.04585946449	1.32317073170731	1.2034035656402	0.832760237574243	1.11977817830725	260.740740740741	297.851851851852	STEADY	towardB	STEADY_towardB
chr15	37098700	37100700	Zfp706	enhancer	chr15 37098700 37100700 Zfp706	chr15	37000000	37900000	0.02069212062	-0.02516734387	chr15 37000000 37900000	218.666666666667	289.333333333333	274.222222222222	330	355.444444444444	296	AtoB	-0.489034283854612	0.0000000283973529382434	STEADY	-0.04585946449	1.32317073170731	1.2034035656402	0.832760237574243	1.11977817830725	260.740740740741	297.851851851852	STEADY	towardB	STEADY_towardB
chr15	37135600	37137600	Grhl2	enhancer	chr15 37135600 37137600 Grhl2	chr15	37000000	37900000	0.02069212062	-0.02516734387	chr15 37000000 37900000	218.666666666667	289.333333333333	274.222222222222	330	355.444444444444	296	AtoB	0.61881940668147	0.446628563556849	STEADY	-0.04585946449	1.32317073170731	1.2034035656402	0.832760237574243	1.11977817830725	260.740740740741	297.851851851852	STEADY	towardB	STEADY_towardB
chr15	37163700	37165700	Grhl2	enhancer	chr15 37163700 37165700 Grhl2	chr15	37000000	37900000	0.02069212062	-0.02516734387	chr15 37000000 37900000	218.666666666667	289.333333333333	274.222222222222	330	355.444444444444	296	AtoB	0.61881940668147	0.446628563556849	STEADY	-0.04585946449	1.32317073170731	1.2034035656402	0.832760237574243	1.11977817830725	260.740740740741	297.851851851852	STEADY	towardB	STEADY_towardB
chr15	37195700	37199700	Grhl2	enhancer	chr15 37195700 37199700 Grhl2	chr15	37000000	37900000	0.02069212062	-0.02516734387	chr15 37000000 37900000	218.666666666667	289.333333333333	274.222222222222	330	355.444444444444	296	AtoB	0.61881940668147	0.446628563556849	STEADY	-0.04585946449	1.32317073170731	1.2034035656402	0.832760237574243	1.11977817830725	260.740740740741	297.851851851852	STEADY	towardB	STEADY_towardB
chr15	37200000	37202000	Grhl2	enhancer	chr15 37200000 37202000 Grhl2	chr15	37000000	37900000	0.02069212062	-0.02516734387	chr15 37000000 37900000	218.666666666667	289.333333333333	274.222222222222	330	355.444444444444	296	AtoB	0.61881940668147	0.446628563556849	STEADY	-0.04585946449	1.32317073170731	1.2034035656402	0.832760237574243	1.11977817830725	260.740740740741	297.851851851852	STEADY	towardB	STEADY_towardB
chr15	37205000	37208400	Grhl2	enhancer	chr15 37205000 37208400 Grhl2	chr15	37000000	37900000	0.02069212062	-0.02516734387	chr15 37000000 37900000	218.666666666667	289.333333333333	274.222222222222	330	355.444444444444	296	AtoB	0.61881940668147	0.446628563556849	STEADY	-0.04585946449	1.32317073170731	1.2034035656402	0.832760237574243	1.11977817830725	260.740740740741	297.851851851852	STEADY	towardB	STEADY_towardB
chr15	37232036	37234036	Grhl2	promoter	chr15 37232036 37234036 Grhl2	chr15	37000000	37900000	0.02069212062	-0.02516734387	chr15 37000000 37900000	218.666666666667	289.333333333333	274.222222222222	330	355.444444444444	296	AtoB	0.61881940668147	0.446628563556849	STEADY	-0.04585946449	1.32317073170731	1.2034035656402	0.832760237574243	1.11977817830725	260.740740740741	297.851851851852	STEADY	towardB	STEADY_towardB
chr15	37791570	37793570	Ncald	promoter	chr15 37791570 37793570 Ncald	chr15	37000000	37900000	0.02069212062	-0.02516734387	chr15 37000000 37900000	218.666666666667	289.333333333333	274.222222222222	330	355.444444444444	296	AtoB	1.01141539381435	0.0000963257506224058	UP	-0.04585946449	1.32317073170731	1.2034035656402	0.832760237574243	1.11977817830725	260.740740740741	297.851851851852	STEADY	towardB	STEADY_towardB
chr15	37960318	37962318	Rrm2b	promoter	chr15 37960318 37962318 Rrm2b	chr15	37900000	38600000	-0.00639282658	0.00743139661	chr15 37900000 38600000	294.714285714286	460.571428571429	406.285714285714	504.857142857143	389.142857142857	310.571428571429	BtoA	-0.0377551074305028	0.738060684704989	STEADY	0.01382422319	1.56277266117305	1.24261603375528	0.798091042584436	1.20115991250425	387.190476190476	457.238095238095	active	towardA	active_towardA
chr15	38077854	38079854	Ubr5	promoter	chr15 38077854 38079854 Ubr5	chr15	37900000	38600000	-0.00639282658	0.00743139661	chr15 37900000 38600000	294.714285714286	460.571428571429	406.285714285714	504.857142857143	389.142857142857	310.571428571429	BtoA	-0.404426427076636	0.000000000000000000000000000000000855585590617056	STEADY	0.01382422319	1.56277266117305	1.24261603375528	0.798091042584436	1.20115991250425	387.190476190476	457.238095238095	active	towardA	active_towardA
chr15	38281600	38283600	Klf10	enhancer	chr15 38281600 38283600 Klf10	chr15	37900000	38600000	-0.00639282658	0.00743139661	chr15 37900000 38600000	294.714285714286	460.571428571429	406.285714285714	504.857142857143	389.142857142857	310.571428571429	BtoA	1.47382004499677	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109916217379868	UP	0.01382422319	1.56277266117305	1.24261603375528	0.798091042584436	1.20115991250425	387.190476190476	457.238095238095	active	towardA	active_towardA
chr15	38299706	38301706	Klf10	promoter	chr15 38299706 38301706 Klf10	chr15	37900000	38600000	-0.00639282658	0.00743139661	chr15 37900000 38600000	294.714285714286	460.571428571429	406.285714285714	504.857142857143	389.142857142857	310.571428571429	BtoA	1.47382004499677	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109916217379868	UP	0.01382422319	1.56277266117305	1.24261603375528	0.798091042584436	1.20115991250425	387.190476190476	457.238095238095	active	towardA	active_towardA
chr15	38372600	38375800	Klf10	enhancer	chr15 38372600 38375800 Klf10	chr15	37900000	38600000	-0.00639282658	0.00743139661	chr15 37900000 38600000	294.714285714286	460.571428571429	406.285714285714	504.857142857143	389.142857142857	310.571428571429	BtoA	1.47382004499677	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109916217379868	UP	0.01382422319	1.56277266117305	1.24261603375528	0.798091042584436	1.20115991250425	387.190476190476	457.238095238095	active	towardA	active_towardA
chr15	38518266	38520266	Azin1	promoter	chr15 38518266 38520266 Azin1	chr15	37900000	38600000	-0.00639282658	0.00743139661	chr15 37900000 38600000	294.714285714286	460.571428571429	406.285714285714	504.857142857143	389.142857142857	310.571428571429	BtoA	0.143745870494459	0.00797016221767335	STEADY	0.01382422319	1.56277266117305	1.24261603375528	0.798091042584436	1.20115991250425	387.190476190476	457.238095238095	active	towardA	active_towardA
chr15	38660933	38662933	Atp6v1c1	promoter	chr15 38660933 38662933 Atp6v1c1	chr15	38600000	38800000	0.001902684302	0.0006432280945	chr15 38600000 38800000	192.5	308	262.5	324	280	221.5	AtoA	0.251774552455413	0.00000701208749489333	STEADY	-0.0012594562075	1.6	1.23428571428571	0.791071428571429	1.20845238095238	254.333333333333	298.166666666667	active	towardB	active_towardB
chr15	38932144	38934144	Baalc	promoter	chr15 38932144 38934144 Baalc	chr15	38900000	39000000	0.001902684302	0.000147272106	chr15 38900000 39000000	305	557	481	620	377	307	AtoA	-1.12185878930385	0.116139499707534	STEADY	-0.001755412196	1.82622950819672	1.28898128898129	0.814323607427056	1.30984480153502	447.666666666667	552.666666666667	active	towardB	active_towardB
chr15	39005034	39007034	Fzd6	promoter	chr15 39005034 39007034 Fzd6	chr15	39000000	39100000	-0.000645901448	0.001335592723	chr15 39000000 39100000	316	598	396	525	437	358	BtoA	0.313773296713548	0.0300697740789569	STEADY	0.001981494171	1.89240506329114	1.32575757575758	0.819221967963387	1.34579486900403	436.666666666667	506.333333333333	active	towardA	active_towardA
chr15	39075932	39077932	Cthrc1	promoter	chr15 39075932 39077932 Cthrc1	chr15	39000000	39100000	-0.000645901448	0.001335592723	chr15 39000000 39100000	316	598	396	525	437	358	BtoA	2.29486209829396	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000775147027361343	UP	0.001981494171	1.89240506329114	1.32575757575758	0.819221967963387	1.34579486900403	436.666666666667	506.333333333333	active	towardA	active_towardA
chr15	57693665	57695665	Zhx2	promoter	chr15 57693665 57695665 Zhx2	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	0.39286549563553	0.000000113657698976545	STEADY	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	57891448	57893448	Derl1	promoter	chr15 57891448 57893448 Derl1	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	0.447564757245907	0.000000000000000000000000000150852778104006	STEADY	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	57911199	57913199	Tbc1d31	promoter	chr15 57911199 57913199 Tbc1d31	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	-0.792843421166408	0.00000000000000000248132426676168	DOWN	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	57978600	57981600	Fam83a	enhancer	chr15 57978600 57981600 Fam83a	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	-0.365351325759004	0.745598630248459	STEADY	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	57984419	57986419	Fam83a	promoter	chr15 57984419 57986419 Fam83a	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	-0.365351325759004	0.745598630248459	STEADY	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	58075541	58077541	Zhx1	promoter	chr15 58075541 58077541 Zhx1	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	-0.461107502436314	0.000000000000000000000000000000455166796669209	STEADY	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	58134082	58136082	Atad2	promoter	chr15 58134082 58136082 Atad2	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	-1.41805241700124	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000205208354664127	DOWN	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	58140377	58142377	Wdyhv1	promoter	chr15 58140377 58142377 Wdyhv1	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	0.115317377336817	0.263930684870413	STEADY	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	58213932	58215932	Fbxo32	promoter	chr15 58213932 58215932 Fbxo32	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	0.998184996283518	0.000000000000000000000000000000000000000000000000000000114953250979361	UP	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	58323169	58325169	Klhl38	promoter	chr15 58323169 58325169 Klhl38	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	1.91314756056176	0.00000000000000000266814556920907	UP	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	58388383	58390383	Anxa13	promoter	chr15 58388383 58390383 Anxa13	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	1.6353266034766	0.32290502855689	STEADY	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	58414468	58416468	Fam91a1	promoter	chr15 58414468 58416468 Fam91a1	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	0.218389332681731	0.00000000140415559308952	STEADY	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	58509048	58511048	Fer1l6	promoter	chr15 58509048 58511048 Fer1l6	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	-0.227871697231941	0.59464976257102	STEADY	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	58743100	58745100	Tmem65	enhancer	chr15 58743100 58745100 Tmem65	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	0.265965991331797	0.0000000000000000383346416516096	STEADY	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	58822530	58824530	Tmem65	promoter	chr15 58822530 58824530 Tmem65	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	0.265965991331797	0.0000000000000000383346416516096	STEADY	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	58871674	58873674	Trmt12	promoter	chr15 58871674 58873674 Trmt12	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	-0.404327082952127	0.0000541649148195889	STEADY	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	58879000	58882400	Trmt12	enhancer	chr15 58879000 58882400 Trmt12	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	-0.404327082952127	0.0000541649148195889	STEADY	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	58888229	58890229	Rnf139	promoter	chr15 58888229 58890229 Rnf139	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	-0.0817571682514319	0.0531348373089259	STEADY	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	58888298	58890298	Ndufb9	promoter	chr15 58888298 58890298 Ndufb9	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	0.088172028279329	0.0628850151323876	STEADY	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	58932738	58934738	Tatdn1	promoter	chr15 58932738 58934738 Tatdn1	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	0.113971609174285	0.257489015211512	STEADY	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	59081005	59083005	Mtss1	promoter	chr15 59081005 59083005 Mtss1	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	-0.393575043142213	0.0000000136825325603273	STEADY	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	59153400	59155400	Mtss1	enhancer	chr15 59153400 59155400 Mtss1	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	-0.393575043142213	0.0000000136825325603273	STEADY	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	59170400	59172400	Mtss1	enhancer	chr15 59170400 59172400 Mtss1	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	-0.393575043142213	0.0000000136825325603273	STEADY	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	59173000	59175600	Mtss1	enhancer	chr15 59173000 59175600 Mtss1	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	-0.393575043142213	0.0000000136825325603273	STEADY	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	59314077	59316077	Sqle	promoter	chr15 59314077 59316077 Sqle	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	0.00939301026362099	0.847933708421473	STEADY	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	59373167	59375167	Washc5	promoter	chr15 59373167 59375167 Washc5	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	0.20931564150473	0.000000000821106179640976	STEADY	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	59373247	59375247	Nsmce2	promoter	chr15 59373247 59375247 Nsmce2	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	0.0428796503728745	0.508663811951453	STEADY	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	59647350	59649350	Trib1	promoter	chr15 59647350 59649350 Trib1	chr15	57500000	59800000	-0.01184845137	0.01038857187	chr15 57500000 59800000	280.260869565217	448.130434782609	393.217391304348	506.565217391304	362.782608695652	290.304347826087	BtoA	0.518592104315341	0.00013104907429693	STEADY	0.02223702324	1.59897610921502	1.28825740822645	0.800215723873442	1.22914974710497	373.869565217391	449.304347826087	active	towardA	active_towardA
chr15	61984391	61986391	Myc	promoter	chr15 61984391 61986391 Myc	chr15	61900000	64400000	-0.009278184761	0.008827923961	chr15 61900000 64400000	324.32	617.24	438.16	574.72	361.84	283.64	BtoA	-0.781275561368179	0.000000000000000000000000000000000000000000000000424428021811595	DOWN	0.018106108722	1.90318204242723	1.31166697096951	0.783882378952023	1.33291046411625	459.906666666667	543.373333333333	active	towardA	active_towardA
chr15	62036986	62038986	Pvt1	promoter	chr15 62036986 62038986 Pvt1	chr15	61900000	64400000	-0.009278184761	0.008827923961	chr15 61900000 64400000	324.32	617.24	438.16	574.72	361.84	283.64	BtoA	-0.0166500859806476	0.851947732859384	STEADY	0.018106108722	1.90318204242723	1.31166697096951	0.783882378952023	1.33291046411625	459.906666666667	543.373333333333	active	towardA	active_towardA
chr15	63911297	63913297	Gsdmc4	promoter	chr15 63911297 63913297 Gsdmc4	chr15	61900000	64400000	-0.009278184761	0.008827923961	chr15 61900000 64400000	324.32	617.24	438.16	574.72	361.84	283.64	BtoA	-0.00649718744254405	0.997034619096501	STEADY	0.018106108722	1.90318204242723	1.31166697096951	0.783882378952023	1.33291046411625	459.906666666667	543.373333333333	active	towardA	active_towardA
chr15	64381919	64383919	Asap1	promoter	chr15 64381919 64383919 Asap1	chr15	61900000	64400000	-0.009278184761	0.008827923961	chr15 61900000 64400000	324.32	617.24	438.16	574.72	361.84	283.64	BtoA	-0.262075720157192	0.000000000000000000176172203927665	STEADY	0.018106108722	1.90318204242723	1.31166697096951	0.783882378952023	1.33291046411625	459.906666666667	543.373333333333	active	towardA	active_towardA
chr15	65786034	65788034	Efr3a	promoter	chr15 65786034 65788034 Efr3a	chr15	64600000	66800000	0.03481674373	-0.03944973297	chr15 64600000 66800000	204.772727272727	304.454545454545	268.681818181818	293.227272727273	325.681818181818	255.227272727273	AtoB	0.00866511888046699	0.894231696109493	STEADY	-0.0742664767	1.48679245283019	1.09135510065979	0.78367062107467	1.12060605818822	259.30303030303	288.787878787879	STEADY	towardB	STEADY_towardB
chr15	66285642	66287642	Kcnq3	promoter	chr15 66285642 66287642 Kcnq3	chr15	64600000	66800000	0.03481674373	-0.03944973297	chr15 64600000 66800000	204.772727272727	304.454545454545	268.681818181818	293.227272727273	325.681818181818	255.227272727273	AtoB	-0.140584178115431	0.867322511097779	STEADY	-0.0742664767	1.48679245283019	1.09135510065979	0.78367062107467	1.12060605818822	259.30303030303	288.787878787879	STEADY	towardB	STEADY_towardB
chr15	66560103	66562103	Tmem71	promoter	chr15 66560103 66562103 Tmem71	chr15	64600000	66800000	0.03481674373	-0.03944973297	chr15 64600000 66800000	204.772727272727	304.454545454545	268.681818181818	293.227272727273	325.681818181818	255.227272727273	AtoB	-0.0323074547905638	0.988349773876858	STEADY	-0.0742664767	1.48679245283019	1.09135510065979	0.78367062107467	1.12060605818822	259.30303030303	288.787878787879	STEADY	towardB	STEADY_towardB
